,PLAYER_ID,LEAGUE_ID,Team_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
21,1628366,00,0,155,142,5019.0,647,1648,0.392597,304,886,0.343115,90,186,0.48387,186,773,959,1023,237,92,411,341,1688
22,1628964,00,0,107,1,1634.0,249,525,0.474285,58,174,0.333333,68,109,0.623853,162,370,532,81,35,149,85,217,624
23,200826,00,0,828,106,16227.0,2821,6657,0.423764,816,2321,0.351572,929,1170,0.794017,253,1490,1743,3257,330,24,1261,1166,7387
24,203084,00,0,604,543,18823.0,3051,6822,0.447229,751,2003,0.374937,1410,1771,0.79616,601,2350,2951,982,421,115,711,1006,8263
25,1629628,00,0,56,55,1704.0,292,727,0.40165,63,197,0.319796,156,254,0.614173,50,229,279,143,55,17,124,122,803
26,203115,00,0,496,161,12111.0,2035,4693,0.433624,572,1649,0.346876,850,1082,0.785582,373,1716,2089,1248,371,205,677,785,5492
27,1628966,00,0,69,3,1169.0,149,350,0.425714,44,146,0.301369,67,97,0.690721,37,158,195,47,35,35,28,67,409
28,201587,00,0,789,714,24732.0,3245,7470,0.434404,1247,3496,0.356693,1381,1642,0.841047,835,3302,4137,2967,747,500,1449,1398,9118
29,203382,00,0,469,137,7390.0,1109,2239,0.49531,84,257,0.326848,489,611,0.800327,718,1405,2123,374,101,232,399,1045,2791
30,203145,00,0,547,278,11584.0,1693,4098,0.413128,584,1667,0.350329,791,1090,0.725688,195,1562,1757,1004,560,266,796,1096,4761
31,1629647,00,0,53,8,909.0,88,230,0.382608,30,100,0.3,32,47,0.680851,21,175,196,29,20,35,40,45,238
32,203078,00,0,545,511,18832.0,4162,9204,0.452194,1241,3268,0.379742,1860,2306,0.806591,450,1719,2169,2171,622,214,1241,1200,11425
33,1627736,00,0,220,33,3835.0,682,1522,0.448094,307,791,0.388116,140,175,0.8,72,364,436,214,117,25,144,239,1811
34,201158,00,0,855,219,19442.0,2932,6916,0.423944,1206,3207,0.376052,1240,1468,0.844686,184,1576,1760,1424,486,65,847,1218,8310
35,1628395,00,0,154,16,1854.0,250,444,0.563063,4,18,0.222222,74,116,0.637931,145,327,472,194,58,117,114,191,578
36,1627761,00,0,189,23,3673.0,479,1070,0.447663,77,286,0.26923,138,233,0.592274,110,531,641,360,189,77,265,333,1173
37,1627733,00,0,187,67,3755.0,373,934,0.399357,183,567,0.322751,85,130,0.653846,113,607,720,237,54,106,202,372,1014
38,202722,00,0,274,32,5109.0,733,1663,0.440769,508,1235,0.411336,225,265,0.849056,98,662,760,312,118,122,170,440,2199
39,201976,00,0,428,348,12059.0,1349,3260,0.413803,688,1812,0.37969,432,567,0.761904,500,1377,1877,1491,505,191,558,1344,3818
40,203920,00,0,132,25,1999.0,215,392,0.548469,0,2,0.0,141,211,0.668246,219,331,550,107,49,71,64,201,571
41,1629048,00,0,49,2,410.0,61,129,0.472868,6,36,0.166666,24,33,0.727272,22,74,96,21,6,32,25,57,152
42,202687,00,0,636,271,12865.0,1232,2367,0.52049,0,2,0.0,809,1408,0.574573,1255,2713,3968,338,159,852,577,1408,3273
43,202357,00,0,333,153,7245.0,1003,2159,0.464566,408,1037,0.393442,251,326,0.769938,391,1193,1584,573,224,146,332,839,2665
44,202339,00,0,626,464,17425.0,3170,6930,0.457431,678,2013,0.33681,1881,2365,0.795348,511,1977,2488,3026,900,300,1650,1288,8899
45,203992,00,0,201,89,5632.0,982,2274,0.431838,400,1081,0.370027,310,386,0.803108,88,549,637,694,198,45,331,429,2674
46,202711,00,0,462,345,13172.0,2305,5008,0.460263,872,2215,0.393679,1088,1268,0.858044,225,1382,1607,689,255,37,723,746,6570
47,1628413,00,0,51,10,686.0,84,173,0.485549,34,100,0.34,15,31,0.48387,50,124,174,40,20,41,38,109,217
48,1629648,00,0,10,0,53.0,5,20,0.25,2,10,0.2,0,0,0.0,0,4,4,8,1,0,2,6,12
49,1629067,00,0,80,41,1146.0,101,217,0.465437,22,63,0.349206,61,79,0.772151,70,138,208,76,46,25,47,145,285
50,1626164,00,0,334,309,11187.0,2558,5725,0.446812,654,1842,0.355048,1669,1922,0.868366,165,1038,1203,1562,264,84,1103,1023,7439
51,1628449,00,0,84,0,888.0,153,337,0.454005,40,137,0.29197,95,118,0.805084,110,189,299,25,26,77,30,135,441
52,1628968,00,0,5,1,29.0,2,9,0.222222,0,2,0.0,0,0,0.0,1,6,7,0,0,1,1,2,4
53,1629065,00,0,45,12,1015.0,134,321,0.417445,33,107,0.308411,34,41,0.829268,24,97,121,131,44,10,70,102,335
54,202340,00,0,571,493,16144.0,2702,6195,0.436158,744,2042,0.364348,564,723,0.780082,358,1312,1670,1012,581,116,802,1254,6712
55,1628396,00,0,62,2,600.0,114,182,0.626373,1,2,0.5,29,44,0.65909,103,139,242,19,14,27,26,105,258
56,1629714,00,0,5,0,13.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,5,1,0,2,2,2,0
57,1629649,00,0,9,0,53.0,6,22,0.272727,1,9,0.111111,4,5,0.8,2,3,5,4,0,1,2,3,17
58,1628969,00,0,147,80,4190.0,452,970,0.465979,161,472,0.341101,184,223,0.825112,115,408,523,288,222,77,135,343,1249
59,1628970,00,0,145,89,3692.0,556,1264,0.439873,164,500,0.328,164,208,0.788461,155,530,685,209,95,97,145,243,1440
60,1629052,00,0,19,0,135.0,13,36,0.361111,3,15,0.2,8,10,0.8,9,17,26,7,4,1,7,18,37
61,1629151,00,0,59,1,634.0,79,185,0.427027,58,144,0.402777,22,27,0.814814,13,93,106,33,11,8,22,50,238
62,1627763,00,0,235,160,6722.0,1201,2545,0.471905,305,793,0.384615,470,525,0.895238,175,708,883,1017,204,46,385,458,3177
63,1628415,00,0,165,139,4531.0,761,1819,0.418361,241,662,0.364048,290,374,0.775401,119,382,501,279,140,46,251,529,2053
64,1628971,00,0,132,99,3083.0,323,761,0.424441,57,189,0.301587,133,179,0.743016,109,350,459,321,103,65,146,340,836
65,1627759,00,0,272,165,7108.0,1311,2789,0.47006,369,997,0.37011,527,775,0.68,230,967,1197,387,230,92,407,660,3518
66,1629650,00,0,9,0,33.0,4,10,0.4,0,0,0.0,3,8,0.375,3,11,14,1,1,1,3,7,11
67,1628425,00,0,157,12,2476.0,307,735,0.417687,121,352,0.34375,77,101,0.762376,84,408,492,155,78,28,107,213,812
68,1629718,00,0,10,0,40.0,6,19,0.315789,3,9,0.333333,5,5,1.0,2,2,4,2,2,2,3,3,20
69,1628972,00,0,113,24,2249.0,326,740,0.44054,72,214,0.336448,118,161,0.732919,99,371,470,222,97,11,95,166,842
70,1628973,00,0,130,54,2613.0,445,953,0.466946,106,301,0.352159,148,195,0.758974,47,256,303,418,59,8,154,201,1144
71,1628418,00,0,125,81,2469.0,501,830,0.603614,56,163,0.343558,182,241,0.755186,191,540,731,169,40,102,110,217,1240
72,203493,00,0,301,138,5924.0,766,1781,0.430095,397,1030,0.385436,161,195,0.825641,101,530,631,342,159,38,170,331,2090
73,203504,00,0,386,128,8857.0,1577,3850,0.40961,464,1354,0.342688,453,568,0.797535,149,627,776,1354,217,44,487,526,4071
74,202692,00,0,488,85,10663.0,1698,4047,0.41957,389,1086,0.358195,1195,1509,0.791915,297,1269,1566,900,318,92,622,859,4980
75,1629126,00,0,66,0,524.0,72,187,0.385026,18,73,0.246575,14,24,0.583333,10,66,76,20,11,18,23,59,176
76,202710,00,0,577,472,19080.0,3190,7030,0.453769,504,1512,0.333333,2939,3521,0.834706,866,2070,2936,2136,914,275,883,830,9823
77,203998,00,0,96,20,1232.0,148,373,0.396782,60,191,0.314136,51,61,0.836065,78,169,247,71,33,56,61,123,407
78,203484,00,0,533,391,15583.0,2230,5340,0.417602,876,2506,0.349561,860,1079,0.797034,354,1344,1698,872,599,101,530,990,6196
79,1628427,00,0,14,0,45.0,6,15,0.4,1,6,0.166666,4,4,1.0,5,5,10,3,1,1,3,7,17
80,203991,00,0,334,274,8674.0,1766,2785,0.634111,0,2,0.0,543,1033,0.525653,1089,2154,3243,324,229,491,412,838,4075
81,201960,00,0,575,339,13615.0,1802,4192,0.429866,657,1833,0.358428,875,1182,0.74027,654,1792,2446,719,520,150,497,1123,5136
82,1628975,00,0,89,5,1330.0,138,390,0.353846,80,219,0.365296,47,57,0.824561,39,125,164,134,64,24,64,131,403
83,1713,00,0,1541,982,46371.0,9293,21339,0.435493,2290,6168,0.371271,4852,6082,0.797763,1658,4948,6606,4714,1530,888,2590,3995,25728
84,1628976,00,0,87,87,2366.0,363,714,0.508403,12,61,0.196721,201,264,0.761363,226,486,712,129,59,94,137,314,939
85,203487,00,0,357,192,9039.0,1381,3428,0.402858,165,645,0.255813,801,1126,0.711367,337,1230,1567,1565,468,195,839,869,3728
86,1627936,00,0,120,12,2125.0,237,549,0.431693,75,200,0.375,130,170,0.764705,49,195,244,254,107,36,130,191,679
87,1626161,00,0,349,237,8186.0,1421,2636,0.539074,4,19,0.210526,515,843,0.610913,615,1579,2194,553,322,289,348,826,3361
88,2199,00,0,1160,886,31618.0,3558,5964,0.596579,0,11,0.0,2393,3714,0.644318,3529,6938,10467,967,630,1335,1656,3268,9509
89,201163,00,0,676,483,20286.0,3270,7382,0.442969,874,2560,0.341406,1049,1363,0.769625,766,2808,3574,1205,470,414,931,1807,8463
90,1629597,00,0,3,0,31.0,2,5,0.4,0,1,0.0,0,0,0.0,1,5,6,2,0,1,3,5,4
91,1629185,00,0,28,0,281.0,34,87,0.390804,20,46,0.434782,2,2,1.0,7,32,39,52,16,3,18,25,90
92,1627737,00,0,256,147,4965.0,763,1674,0.455794,152,525,0.289523,361,540,0.668518,326,924,1250,279,174,213,329,671,2039
93,1629109,00,0,86,3,1066.0,88,252,0.349206,69,224,0.308035,15,16,0.9375,51,150,201,33,25,40,12,78,260
94,1629634,00,0,50,3,1086.0,254,408,0.622549,21,52,0.403846,73,93,0.784946,78,214,292,72,26,42,46,82,602
95,203903,00,0,445,138,12053.0,2528,5652,0.447275,652,1913,0.340825,865,1057,0.818353,384,1020,1404,1152,385,61,739,738,6573
96,1629651,00,0,15,0,187.0,27,48,0.5625,1,7,0.142857,11,21,0.523809,19,25,44,16,1,8,9,14,66
97,1629598,00,0,29,0,251.0,51,126,0.404761,33,94,0.351063,6,7,0.857142,3,20,23,22,6,5,17,20,141
98,1628499,00,0,23,0,145.0,10,27,0.37037,3,5,0.6,5,8,0.625,3,14,17,2,8,6,8,25,28
99,1629599,00,0,13,0,98.0,13,33,0.393939,1,7,0.142857,1,3,0.333333,4,10,14,9,1,1,3,12,28
100,1628381,00,0,176,126,4976.0,1132,1981,0.571428,130,352,0.369318,456,602,0.757475,511,1041,1552,279,100,185,300,552,2850
101,1628380,00,0,146,4,2488.0,313,708,0.44209,78,241,0.323651,127,174,0.729885,158,399,557,129,42,99,141,318,831
102,201144,00,0,829,793,26870.0,4379,9970,0.439217,1166,3107,0.375281,2376,2905,0.8179,367,2093,2460,4687,1192,166,1662,1640,12300
103,1626192,00,0,277,9,4328.0,497,1122,0.442959,206,601,0.342762,105,134,0.783582,174,588,762,346,84,79,150,290,1305
104,1626188,00,0,159,28,2395.0,435,930,0.467741,163,396,0.411616,50,65,0.76923,40,246,286,271,47,5,120,187,1083
105,1629076,00,0,11,0,35.0,7,10,0.7,0,0,0.0,5,6,0.833333,4,6,10,1,1,0,1,4,19
106,202326,00,0,565,543,18079.0,4283,9295,0.460785,342,1031,0.331716,3098,4205,0.736741,1565,4566,6131,1832,805,697,2000,2175,12006
107,203496,00,0,388,340,11612.0,1652,4060,0.406896,914,2550,0.358431,731,901,0.81132,361,1838,2199,580,637,339,669,1187,4949
108,203459,00,0,381,113,9125.0,1226,2888,0.424515,617,1596,0.386591,384,462,0.831168,109,964,1073,434,223,104,285,764,3453
109,1628470,00,0,164,61,3001.0,318,707,0.449787,114,355,0.321126,91,136,0.669117,177,369,546,131,67,93,86,350,841
110,203109,00,0,601,290,14847.0,1979,4722,0.419102,849,2526,0.336104,932,1197,0.778613,438,2036,2474,921,588,194,523,1207,5739
111,1629633,00,0,63,35,1506.0,230,569,0.404217,66,221,0.298642,54,117,0.461538,70,142,212,110,57,38,81,125,580
112,203552,00,0,251,73,5589.0,919,1930,0.476165,437,986,0.443204,248,294,0.843537,87,414,501,442,175,30,249,367,2523
113,201939,00,0,699,693,23999.0,5682,11931,0.476238,2495,5739,0.434744,2560,2827,0.905553,490,2668,3158,4621,1205,156,2179,1732,16419
114,203584,00,0,334,20,4970.0,757,1887,0.401165,549,1385,0.396389,143,179,0.798882,74,366,440,182,97,21,184,422,2206
115,203076,00,0,521,516,17997.0,4661,9024,0.516511,246,770,0.31948,2958,3691,0.801408,1332,4090,5422,1154,721,1255,1004,1244,12526
116,202334,00,0,665,95,13221.0,1735,3056,0.567735,0,4,0.0,727,1248,0.582532,1524,2903,4427,507,332,544,520,1654,4197
117,1629056,00,0,64,2,1087.0,181,391,0.462915,88,222,0.396396,45,52,0.865384,46,171,217,107,32,12,65,104,495
118,201942,00,0,813,801,27765.0,5850,12801,0.456995,340,1203,0.282626,4243,5119,0.828872,607,2938,3545,2893,803,235,1669,1840,16283
119,203473,00,0,394,194,7195.0,1000,1939,0.515729,155,466,0.332618,366,500,0.732,617,1747,2364,273,216,342,388,1005,2521
120,203521,00,0,434,92,8850.0,863,2217,0.389264,396,1075,0.368372,305,364,0.837912,161,613,774,1591,202,20,546,824,2427
121,1628978,00,0,86,22,1773.0,259,576,0.449652,98,304,0.322368,69,90,0.766666,75,279,354,167,93,24,91,135,685
122,1627767,00,0,177,3,2142.0,395,660,0.598484,2,6,0.333333,147,191,0.769633,173,570,743,78,54,73,114,266,939
123,1628977,00,0,89,6,1225.0,174,384,0.453125,11,59,0.18644,64,104,0.615384,67,152,219,39,49,18,60,159,423
124,203476,00,0,510,204,11260.0,1545,3087,0.500485,113,329,0.343465,819,1043,0.785234,945,2203,3148,700,424,503,598,1162,4022
125,203915,00,0,317,130,8163.0,1318,3212,0.410336,439,1379,0.318346,1028,1296,0.793209,133,742,875,1578,214,90,560,745,4103
126,1629029,00,0,126,126,4117.0,1018,2297,0.443186,324,1005,0.322388,715,976,0.732581,155,910,1065,899,136,35,474,271,3075
127,1629652,00,0,29,21,637.0,65,157,0.414012,22,73,0.301369,28,36,0.777777,15,39,54,21,23,2,15,78,180
128,1628422,00,0,165,42,3314.0,482,1149,0.419495,207,573,0.361256,111,154,0.720779,53,384,437,223,93,16,109,213,1282
129,1629635,00,0,38,19,754.0,92,236,0.38983,28,98,0.285714,31,46,0.673913,20,98,118,19,20,8,35,80,243
130,1628408,00,0,29,0,288.0,45,114,0.394736,9,36,0.25,8,13,0.615384,11,37,48,34,9,5,12,30,107
131,201609,00,0,812,509,22767.0,4138,8927,0.463537,985,2704,0.364275,2028,2658,0.762979,586,1894,2480,3921,802,149,1838,1877,11289
132,203083,00,0,599,548,18589.0,3661,6760,0.541568,15,103,0.145631,1334,2894,0.460953,2858,5430,8288,778,835,938,1172,1907,8671
133,201162,00,0,887,286,19983.0,2402,5178,0.463885,879,2233,0.39364,934,1276,0.731974,800,2019,2819,1381,706,166,759,1624,6617
134,1627739,00,0,227,126,5516.0,771,1827,0.422003,127,415,0.306024,215,296,0.726351,90,670,760,948,351,101,411,676,1884
135,201142,00,0,849,849,31304.0,7814,15859,0.492717,1570,4122,0.380883,5742,6506,0.882569,617,5375,5992,3486,948,941,2653,1618,22940
136,1629035,00,0,35,0,316.0,37,113,0.327433,21,68,0.308823,11,13,0.846153,6,37,43,22,10,3,15,33,106
