,id,full_name,first_name,last_name,is_active
2239,1629723,John Konchar,John,Konchar,True
2240,77299,Bud Koper,Bud,Koper,False
2241,77300,Joe Kopicki,Joe,Kopicki,False
2242,1627788,Furkan Korkmaz,Furkan,Korkmaz,True
2243,77301,Frank Kornet,Frank,Kornet,False
2244,1628436,Luke Kornet,Luke,Kornet,True
2245,101117,Yaroslav Korolev,Yaroslav,Korolev,False
2246,2594,Kyle Korver,Kyle,Korver,True
2247,77302,Len Kosmalski,Len,Kosmalski,False
2248,77303,Andy Kostecka,Andy,Kostecka,False
2249,77304,Harold Kottman,Harold,Kottman,False
2250,201585,Kosta Koufos,Kosta,Koufos,False
2251,77305,Tom Kozelko,Tom,Kozelko,False
2252,77306,Arvid Kramer,Arvid,Kramer,False
2253,77307,Barry Kramer,Barry,Kramer,False
2254,77308,Joel Kramer,Joel,Kramer,False
2255,77309,Dan Kraus,Dan,Kraus,False
2256,77310,Herb Krautblatt,Herb,Krautblatt,False
2257,203139,Viacheslav Kravtsov,Viacheslav,Kravtsov,False
2258,77311,Jim Krebs,Jim,Krebs,False
2259,77312,Wayne Kreklow,Wayne,Kreklow,False
2260,77313,Tom Kron,Tom,Kron,False
2261,77314,Tom Kropp,Tom,Kropp,False
2262,2420,Nenad Krstic,Nenad,Krstic,False
2263,1474,Larry Krystkowiak,Larry,Krystkowiak,False
2264,77316,Steve Kuberski,Steve,Kuberski,False
2265,77317,Leo Kubiak,Leo,Kubiak,False
2266,77318,Bruce Kuczenski,Bruce,Kuczenski,False
2267,77319,Frank Kudelka,Frank,Kudelka,False
2268,77320,John Kuester,John,Kuester,False
2269,77322,Ray Kuka,Ray,Kuka,False
2270,389,Toni Kukoc,Toni,Kukoc,False
2271,77323,Kevin Kunnert,Kevin,Kunnert,False
2272,77324,Mitch Kupchak,Mitch,Kupchak,False
2273,77325,Charles Kupec,Charles,Kupec,False
2274,1629066,Rodions Kurucs,Rodions,Kurucs,True
2275,201633,Rob Kurz,Rob,Kurz,False
2276,2825,Ibrahim Kutluay,Ibrahim,Kutluay,False
2277,1628398,Kyle Kuzma,Kyle,Kuzma,True
2278,203136,Ognjen Kuzmic,Ognjen,Kuzmic,False
2279,1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,False
2280,77327,Fred LaCour,Fred,LaCour,False
2281,1711,Raef LaFrentz,Raef,LaFrentz,False
2282,77328,Tom LaGarde,Tom,LaGarde,False
2283,1601,Rusty LaRue,Rusty,LaRue,False
2284,77340,Rudy LaRusso,Rudy,LaRusso,False
2285,203897,Zach LaVine,Zach,LaVine,True
2286,1627746,Skal Labissiere,Skal,Labissiere,True
2287,77326,Sam Lacey,Sam,Lacey,False
2288,363,Christian Laettner,Christian,Laettner,False
2289,201802,Oliver Lafayette,Oliver,Lafayette,False
2290,100263,Bill Laimbeer,Bill,Laimbeer,False
2291,77329,Pete Lalich,Pete,Lalich,False
2292,77330,Bo Lamar,Bo,Lamar,False
2293,203117,Doron Lamb,Doron,Lamb,False
2294,203087,Jeremy Lamb,Jeremy,Lamb,True
2295,77331,John Lambert,John,Lambert,False
2296,77332,Jeff Lamp,Jeff,Lamp,False
2297,2573,Maciej Lampe,Maciej,Lampe,False
2298,77333,Jim Lampley,Jim,Lampley,False
2299,2253,Sean Lampley,Sean,Lampley,False
2300,201171,Carl Landry,Carl,Landry,False
2301,202068,Marcus Landry,Marcus,Landry,False
2302,77334,Mark Landsberger,Mark,Landsberger,False
2303,77335,Jerome Lane,Jerome,Lane,False
2304,457,Andrew Lang,Andrew,Lang,False
2305,226,Antonio Lang,Antonio,Lang,False
2306,2591,James Lang,James,Lang,False
2307,1892,Trajan Langdon,Trajan,Langdon,False
2308,101247,Keith Langford,Keith,Langford,False
2309,1629641,Romeo Langford,Romeo,Langford,True
2310,2061,Dan Langhi,Dan,Langhi,False
2311,600005,Bob Lanier,Bob,Lanier,False
2312,77338,Stu Lantz,Stu,Lantz,False
2313,1627879,Nicolas Laprovittola,Nicolas,Laprovittola,False
2314,77339,York Larese,York,Larese,False
2315,203499,Shane Larkin,Shane,Larkin,False
2316,77341,John Laskowski,John,Laskowski,False
2317,201186,Stephane Lasme,Stephane,Lasme,False
2318,77342,Dave Lattin,Dave,Lattin,False
2319,968,Priest Lauderdale,Priest,Lauderdale,False
2320,77344,Rich Laurel,Rich,Laurel,False
2321,77345,Walt Lautenbach,Walt,Lautenbach,False
2322,203530,Joffrey Lauvergne,Joffrey,Lauvergne,False
2323,77346,Tony Lavelli,Tony,Lavelli,False
2324,77347,Bob Lavoy,Bob,Lavoy,False
2325,201151,Acie Law,Acie,Law,False
2326,1629724,Vic Law,Vic,Law,True
2327,202371,Gani Lawal,Gani,Lawal,False
2328,77348,Ed Lawrence,Ed,Lawrence,False
2329,1535,Jason Lawson,Jason,Lawson,False
2330,201951,Ty Lawson,Ty,Lawson,False
2331,1627774,Jake Layman,Jake,Layman,True
2332,77350,Dennis Layton,Dennis,Layton,False
2333,1627747,Caris LeVert,Caris,LeVert,True
2334,1628388,TJ Leaf,TJ,Leaf,True
2335,77351,Emanuel Leaks,Emanuel,Leaks,False
2336,77352,Hal Lear,Hal,Lear,False
2337,77353,Allen Leavell,Allen,Leavell,False
2338,77354,Jeff Lebo,Jeff,Lebo,False
2339,287,Eric Leckner,Eric,Leckner,False
2340,1629665,Jalen Lecque,Jalen,Lecque,True
2341,203495,Ricky Ledo,Ricky,Ledo,False
2342,77356,Butch Lee,Butch,Lee,False
2343,77357,Clyde Lee,Clyde,Lee,False
2344,201584,Courtney Lee,Courtney,Lee,True
2345,1627814,Damion Lee,Damion,Lee,True
2346,101135,David Lee,David,Lee,False
2347,77358,Doug Lee,Doug,Lee,False
2348,77359,George Lee,George,Lee,False
2349,77360,Greg Lee,Greg,Lee,False
2350,77361,Keith Lee,Keith,Lee,False
2351,77362,Kurk Lee,Kurk,Lee,False
2352,202723,Malcolm Lee,Malcolm,Lee,False
2353,77363,Rock Lee,Rock,Lee,False
2354,77364,Ron Lee,Ron,Lee,False
2355,77365,Russell Lee,Russell,Lee,False
2356,77366,Ed Leede,Ed,Leede,False
2357,77367,Hank Lefkowitz,Hank,Lefkowitz,False
2358,100,Tim Legler,Tim,Legler,False
2359,77369,George Lehmann,George,Lehmann,False
2360,1627215,Walt Lemon Jr.,Walt,Lemon Jr.,False
2361,203458,Alex Len,Alex,Len,True
2362,702,Voshon Lenard,Voshon,Lenard,False
2363,77371,Bob Leonard,Bob,Leonard,False
2364,77370,Gary Leonard,Gary,Leonard,False
2365,202695,Kawhi Leonard,Kawhi,Leonard,True
2366,203086,Meyers Leonard,Meyers,Leonard,True
2367,77372,Jim Les,Jim,Les,False
2368,202727,Travis Leslie,Travis,Leslie,False
2369,77373,Ronnie Lester,Ronnie,Lester,False
2370,77374,Clifford Lett,Clifford,Lett,False
2371,202720,Jon Leuer,Jon,Leuer,False
2372,77375,Andrew Levane,Andrew,Levane,False
2373,77376,Lafayette Lever,Lafayette,Lever,False
2374,77377,Cliff Levingston,Cliff,Levingston,False
2375,77385,Bobby Lewis,Bobby,Lewis,False
2376,736,Cedric Lewis,Cedric,Lewis,False
2377,77379,Fred Lewis,Fred,Lewis,False
2378,77380,Freddie Lewis,Freddie,Lewis,False
2379,77381,Grady Lewis,Grady,Lewis,False
2380,729,Martin Lewis,Martin,Lewis,False
2381,1900,Quincy Lewis,Quincy,Lewis,False
2382,77383,Ralph Lewis,Ralph,Lewis,False
2383,1740,Rashard Lewis,Rashard,Lewis,False
2384,77384,Reggie Lewis,Reggie,Lewis,False
2385,77386,Marcus Liberty,Marcus,Liberty,False
2386,77387,Todd Lichti,Todd,Lichti,False
2387,202732,DeAndre Liggins,DeAndre,Liggins,False
2388,77388,Bill Ligon,Bill,Ligon,False
2389,203081,Damian Lillard,Damian,Lillard,True
2390,202391,Jeremy Lin,Jeremy,Lin,False
2391,77389,Steve Lingenfelter,Steve,Lingenfelter,False
2392,175,Alton Lister,Alton,Lister,False
2393,1629642,Nassir Little,Nassir,Little,True
2394,988,Randy Livingston,Randy,Livingston,False
2395,2733,Shaun Livingston,Shaun,Livingston,False
2396,77392,Ron Livingstone,Ron,Livingstone,False
2397,1024,Horacio Llamas,Horacio,Llamas,False
2398,77394,Earl Lloyd,Earl,Lloyd,False
2399,77395,Lewis Lloyd,Lewis,Lloyd,False
2400,77396,Scott Lloyd,Scott,Lloyd,False
2401,77397,Bob Lochmueller,Bob,Lochmueller,False
2402,77398,Robert Lock,Robert,Lock,False
2403,77399,Darrell Lockhart,Darrell,Lockhart,False
2404,1100,Ian Lockhart,Ian,Lockhart,False
2405,77401,Kevin Loder,Kevin,Loder,False
2406,77402,Don Lofgran,Don,Lofgran,False
2407,1629155,Zach Lofton,Zach,Lofton,False
2408,77403,Johnny Logan,Johnny,Logan,False
2409,38,Brad Lohaus,Brad,Lohaus,False
2410,1609,Art Long,Art,Long,False
2411,3,Grant Long,Grant,Long,False
2412,1381,John Long,John,Long,False
2413,77406,Paul Long,Paul,Long,False
2414,1627848,Shawn Long,Shawn,Long,False
2415,26,Luc Longley,Luc,Longley,False
2416,1626172,Kevon Looney,Kevon,Looney,True
2417,201572,Brook Lopez,Brook,Lopez,True
2418,1732,Felipe Lopez,Felipe,Lopez,False
2419,2221,Raul Lopez,Raul,Lopez,False
2420,201577,Robin Lopez,Robin,Lopez,True
2421,943,Ryan Lorthridge,Ryan,Lorthridge,False
2422,77409,Jim Loscutoff,Jim,Loscutoff,False
2423,77410,Plummer Lott,Plummer,Lott,False
2424,77411,Kevin Loughery,Kevin,Loughery,False
2425,77412,Bob Love,Bob,Love,False
2426,201567,Kevin Love,Kevin,Love,True
2427,77413,Stan Love,Stan,Love,False
2428,77414,Clyde Lovellette,Clyde,Lovellette,False
2429,77415,Sidney Lowe,Sidney,Lowe,False
2430,77416,Chuck Lowery,Chuck,Lowery,False
2431,200768,Kyle Lowry,Kyle,Lowry,True
2432,1628070,Jordan Loyd,Jordan,Loyd,False
2433,77417,Al Lucas,Al,Lucas,False
2434,77418,Jerry Lucas,Jerry,Lucas,False
2435,77419,John Lucas,John,Lucas,False
2436,203564,Kalin Lucas,Kalin,Lucas,False
2437,77420,Maurice Lucas,Maurice,Lucas,False
2438,101249,John Lucas III,John,Lucas III,False
2439,77421,Ted Luckenbill,Ted,Luckenbill,False
2440,1731,Tyronn Lue,Tyronn,Lue,False
2441,77422,Jim Luisi,Jim,Luisi,False
2442,77423,Al Lujack,Al,Lujack,False
2443,77424,Phil Lumpkin,Phil,Lumpkin,False
2444,77425,Ray Lumpp,Ray,Lumpp,False
2445,1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,True
2446,1628399,Tyler Lydon,Tyler,Lydon,False
2447,1626168,Trey Lyles,Trey,Lyles,True
2448,248,George Lynch,George,Lynch,False
2449,77426,Kevin Lynch,Kevin,Lynch,False
2450,77427,Mike Lynn,Mike,Lynn,False
2451,1627815,Sheldon Mac,Sheldon,Mac,False
2452,1928,Todd MacCulloch,Todd,MacCulloch,False
2453,77430,Ronnie MacGilvray,Ronnie,MacGilvray,False
2454,931,Don MacLean,Don,MacLean,False
2455,77428,Mike Macaluso,Mike,Macaluso,False
2456,77429,Ed Macauley,Ed,Macauley,False
2457,203159,Scott Machado,Scott,Machado,False
2458,101178,Arvydas Macijauskas,Arvydas,Macijauskas,False
2459,77432,Ollie Mack,Ollie,Mack,False
2460,694,Sam Mack,Sam,Mack,False
2461,202714,Shelvin Mack,Shelvin,Mack,False
2462,1635,Malcolm Mackey,Malcolm,Mackey,False
2463,77435,Rudy Macklin,Rudy,Macklin,False
2464,202731,Vernon Macklin,Vernon,Macklin,False
2465,77436,Johnny Macknowski,Johnny,Macknowski,False
2466,1629133,Daryl Macon,Daryl,Macon,True
2467,1855,Mark Macon,Mark,Macon,False
2468,1629122,J.P. Macura,J.P.,Macura,False
2469,77438,Kyle Macy,Kyle,Macy,False
2470,77439,Jack Maddox,Jack,Maddox,False
2471,2432,Tito Maddox,Tito,Maddox,False
2472,1666,Gerald Madkins,Gerald,Madkins,False
2473,2058,Mark Madsen,Mark,Madsen,False
2474,77441,Norm Mager,Norm,Mager,False
2475,203705,Josh Magette,Josh,Magette,True
2476,1894,Corey Maggette,Corey,Maggette,False
2477,77442,Dave Magley,Dave,Magley,False
2478,2048,Jamaal Magloire,Jamaal,Magloire,False
2479,101133,Ian Mahinmi,Ian,Mahinmi,True
2480,77443,John Mahnken,John,Mahnken,False
2481,77444,Francis Mahoney,Francis,Mahoney,False
2482,328,Rick Mahorn,Rick,Mahorn,False
2483,105,Dan Majerle,Dan,Majerle,False
2484,200970,Renaldo Major,Renaldo,Major,False
2485,1627748,Thon Maker,Thon,Maker,True
2486,77447,Lionel Malamed,Lionel,Malamed,False
2487,117,Jeff Malone,Jeff,Malone,False
2488,252,Karl Malone,Karl,Malone,False
2489,77449,Moses Malone,Moses,Malone,False
2490,1074,Matt Maloney,Matt,Maloney,False
2491,77450,Steve Malovic,Steve,Malovic,False
2492,77451,Ted Manakas,Ted,Manakas,False
2493,77452,John Mandic,John,Mandic,False
2494,77453,Frank Mangiapane,Frank,Mangiapane,False
2495,986,Marcus Mann,Marcus,Mann,False
2496,1629611,Terance Mann,Terance,Mann,True
2497,330,Danny Manning,Danny,Manning,False
2498,77454,Ed Manning,Ed,Manning,False
2499,316,Richard Manning,Richard,Manning,False
2500,77456,Pace Mannion,Pace,Mannion,False
2501,77457,Nick Mantis,Nick,Mantis,False
2502,77459,Pete Maravich,Pete,Maravich,False
2503,77458,Peter Maravich,Peter,Maravich,False
2504,203906,Devyn Marble,Devyn,Marble,False
2505,77460,Roy Marble,Roy,Marble,False
2506,950,Stephon Marbury,Stephon,Marbury,False
2507,36,Sarunas Marciulionis,Sarunas,Marciulionis,False
2508,77462,Saul Mariaschin,Saul,Mariaschin,False
2509,77463,Jack Marin,Jack,Marin,False
2510,1890,Shawn Marion,Shawn,Marion,False
2511,1626246,Boban Marjanovic,Boban,Marjanovic,True
2512,1628374,Lauri Markkanen,Lauri,Markkanen,True
2513,200806,Damir Markota,Damir,Markota,False
2514,1752,Sean Marks,Sean,Marks,False
2515,77464,Harvey Marlatt,Harvey,Marlatt,False
2516,77465,Eric Marsh,Eric,Marsh,False
2517,77466,Jim Marsh,Jim,Marsh,False
2518,681,Donny Marshall,Donny,Marshall,False
2519,923,Donyell Marshall,Donyell,Marshall,False
2520,203088,Kendall Marshall,Kendall,Marshall,False
2521,101185,Rawle Marshall,Rawle,Marshall,False
2522,77467,Tom Marshall,Tom,Marshall,False
2523,77468,Vester Marshall,Vester,Marshall,False
2524,77481,Bill Martin,Bill,Martin,False
2525,77478,Bob Martin,Bob,Martin,False
2526,77469,Brian Martin,Brian,Martin,False
2527,1628997,Caleb Martin,Caleb,Martin,True
2528,201858,Cartier Martin,Cartier,Martin,False
2529,1628998,Cody Martin,Cody,Martin,True
2530,733,Cuonzo Martin,Cuonzo,Martin,False
2531,239,Darrick Martin,Darrick,Martin,False
2532,77473,Don Martin,Don,Martin,False
2533,77471,Donald Martin,Donald,Martin,False
2534,77472,Fernando Martin,Fernando,Martin,False
2535,1626185,Jarell Martin,Jarell,Martin,False
2536,77474,Jeff Martin,Jeff,Martin,False
2537,1629725,Jeremiah Martin,Jeremiah,Martin,True
2538,1629103,Kelan Martin,Kelan,Martin,True
2539,2030,Kenyon Martin,Kenyon,Martin,False
2540,2755,Kevin Martin,Kevin,Martin,False
2541,77475,Larue Martin,Larue,Martin,False
2542,77476,Mo Martin,Mo,Martin,False
2543,77477,Phil Martin,Phil,Martin,False
2544,77479,Ronald Martin,Ronald,Martin,False
2545,77480,Slater Martin,Slater,Martin,False
2546,469,Jamal Mashburn,Jamal,Mashburn,False
2547,77482,Al Masino,Al,Masino,False
2548,193,Anthony Mason,Anthony,Mason,False
2549,2046,Desmond Mason,Desmond,Mason,False
2550,1628412,Frank Mason,Frank,Mason,True
2551,2427,Roger Mason Jr.,Roger,Mason Jr.,False
2552,763,Tony Massenburg,Tony,Massenburg,False
2553,77483,Eddie Mast,Eddie,Mast,False
2554,1628999,Yante Maten,Yante,Maten,False
2555,1629726,Garrison Mathews,Garrison,Mathews,True
2556,1628493,Mangok Mathiang,Mangok,Mathiang,False
2557,77484,Wes Matthews,Wes,Matthews,False
2558,202083,Wesley Matthews,Wesley,Matthews,True
2559,77485,Ariel Maughan,Ariel,Maughan,False
2560,77486,Marlon Maxey,Marlon,Maxey,False
2561,101131,Jason Maxiell,Jason,Maxiell,False
2562,77487,Cedric Maxwell,Cedric,Maxwell,False
2563,137,Vernon Maxwell,Vernon,Maxwell,False
2564,77489,Don May,Don,May,False
2565,77490,Scott May,Scott,May,False
2566,101118,Sean May,Sean,May,False
2567,195,Lee Mayberry,Lee,Mayberry,False
2568,77492,Clyde Mayes,Clyde,Mayes,False
2569,77493,Tharon Mayes,Tharon,Mayes,False
2570,77495,Bill Mayfield,Bill,Mayfield,False
2571,77494,Ken Mayfield,Ken,Mayfield,False
2572,201953,Eric Maynor,Eric,Maynor,False
2573,201564,O.J. Mayo,O.J.,Mayo,False
2574,77496,Travis Mays,Travis,Mays,False
2575,77497,Matt Mazza,Matt,Mazza,False
2576,201601,Luc Mbah a Moute,Luc,Mbah a Moute,False
2577,2788,DJ Mbenga,DJ,Mbenga,False
2578,77498,Bob McAdoo,Bob,McAdoo,False
2579,203949,James Michael McAdoo,James Michael,McAdoo,False
2580,77499,Ken McBride,Ken,McBride,False
2581,1628769,Tahjere McCall,Tahjere,McCall,False
2582,203492,Ray McCallum,Ray,McCallum,False
2583,737,Bob McCann,Bob,McCann,False
2584,77500,Brendan McCann,Brendan,McCann,False
2585,77502,Mel McCants,Mel,McCants,False
2586,101119,Rashad McCants,Rashad,McCants,False
2587,77503,Mike McCarron,Mike,McCarron,False
2588,77504,Andre McCarter,Andre,McCarter,False
2589,77505,Willie McCarter,Willie,McCarter,False
2590,77506,Johnny McCarthy,Johnny,McCarthy,False
2591,77507,Howie McCarty,Howie,McCarty,False
2592,1820,Kelly McCarty,Kelly,McCarty,False
2593,962,Walter McCarty,Walter,McCarty,False
2594,1043,Amal McCaskill,Amal,McCaskill,False
2595,1627775,Patrick McCaw,Patrick,McCaw,True
2596,77509,Dwayne McClain,Dwayne,McClain,False
2597,77510,Ted 'Hound Dog' McClain,Ted 'Hound Dog',McClain,False
2598,2082,Dan McClintock,Dan,McClintock,False
2599,77512,Jack McCloskey,Jack,McCloskey,False
2600,45,George McCloud,George,McCloud,False
2601,203468,CJ McCollum,CJ,McCollum,True
2602,77513,John McConathy,John,McConathy,False
2603,77514,Paul McConnell,Paul,McConnell,False
2604,204456,T.J. McConnell,T.J.,McConnell,True
2605,77515,Keith McCord,Keith,McCord,False
2606,77516,Tim McCormick,Tim,McCormick,False
2607,1741,Jelani McCoy,Jelani,McCoy,False
2608,77517,Paul McCracken,Paul,McCracken,False
2609,200840,Chris McCray,Chris,McCray,False
2610,1622,Rodney McCray,Rodney,McCray,False
2611,77518,Scooter McCray,Scooter,McCray,False
2612,1628571,Erik McCree,Erik,McCree,False
2613,1626191,Chris McCullough,Chris,McCullough,False
2614,77520,John McCullough,John,McCullough,False
2615,723,Clint McDaniel,Clint,McDaniel,False
2616,1365,Xavier McDaniel,Xavier,McDaniel,False
2617,1629667,Jalen McDaniels,Jalen,McDaniels,True
2618,77523,Jim McDaniels,Jim,McDaniels,False
2619,203909,KJ McDaniels,KJ,McDaniels,False
2620,203926,Doug McDermott,Doug,McDermott,True
2621,77524,Ben McDonald,Ben,McDonald,False
2622,77525,Glenn McDonald,Glenn,McDonald,False
2623,1075,Michael McDonald,Michael,McDonald,False
2624,77527,Hank McDowell,Hank,McDowell,False
2625,686,Antonio McDyess,Antonio,McDyess,False
2626,77528,Jim McElroy,Jim,McElroy,False
2627,200829,Ivan McFarlin,Ivan,McFarlin,False
2628,77529,Mel McGaha,Mel,McGaha,False
2629,203956,Mitch McGary,Mitch,McGary,False
2630,201580,JaVale McGee,JaVale,McGee,True
2631,77530,Mike McGee,Mike,McGee,False
2632,77531,Bill McGill,Bill,McGill,False
2633,77532,George McGinnis,George,McGinnis,False
2634,77533,Jon McGlocklin,Jon,McGlocklin,False
2635,1503,Tracy McGrady,Tracy,McGrady,False
2636,77534,Gil McGregor,Gil,McGregor,False
2637,203585,Rodney McGruder,Rodney,McGruder,True
2638,77536,Al McGuire,Al,McGuire,False
2639,77535,Allie McGuire,Allie,McGuire,False
2640,77537,Dick McGuire,Dick,McGuire,False
2641,201187,Dominic McGuire,Dominic,McGuire,False
2642,1450,Kevin McHale,Kevin,McHale,False
2643,29,Jim McIlvaine,Jim,McIlvaine,False
2644,976,Jeff McInnis,Jeff,McInnis,False
2645,77540,Kenny McIntosh,Kenny,McIntosh,False
2646,77541,Kevin McKenna,Kevin,McKenna,False
2647,77542,Forrest McKenzie,Forrest,McKenzie,False
2648,77543,Stan McKenzie,Stan,McKenzie,False
2649,365,Derrick McKey,Derrick,McKey,False
2650,243,Aaron McKie,Aaron,McKie,False
2651,77547,Billy McKinney,Billy,McKinney,False
2652,77545,Carlton McKinney,Carlton,McKinney,False
2653,77546,Horace McKinney,Horace,McKinney,False
2654,203590,Trey McKinney-Jones,Trey,McKinney-Jones,False
2655,1628035,Alfonzo McKinnie,Alfonzo,McKinnie,True
2656,1629162,Jordan McLaughlin,Jordan,McLaughlin,True
2657,203463,Ben McLemore,Ben,McLemore,True
2658,77548,Mccoy McLemore,Mccoy,McLemore,False
2659,77549,George McLeod,George,McLeod,False
2660,2693,Keith McLeod,Keith,McLeod,False
2661,1728,Roshown McLeod,Roshown,McLeod,False
2662,77551,Jack McMahon,Jack,McMahon,False
2663,203,Nate McMillan,Nate,McMillan,False
2664,77553,Tom McMillen,Tom,McMillen,False
2665,77554,Jim McMillian,Jim,McMillian,False
2666,77555,Shellie McMillon,Shellie,McMillon,False
2667,77556,Mal McMullan,Mal,McMullan,False
2668,77557,Chet McNabb,Chet,McNabb,False
2669,77558,Mark McNamara,Mark,McNamara,False
2670,77559,Joe McNamee,Joe,McNamee,False
2671,202077,Jerel McNeal,Jerel,McNeal,False
2672,77560,Chris McNealy,Chris,McNealy,False
2673,77562,Bob McNeill,Bob,McNeill,False
2674,77561,Larry McNeill,Larry,McNeill,False
2675,77563,Carl McNulty,Carl,McNulty,False
2676,2101,Paul McPherson,Paul,McPherson,False
2677,77565,Cozell McQueen,Cozell,McQueen,False
2678,203895,Jordan McRae,Jordan,McRae,True
2679,77566,Thales McReynolds,Thales,McReynolds,False
2680,201177,Josh McRoberts,Josh,McRoberts,False
2681,77567,Eric McWilliams,Eric,McWilliams,False
2682,77568,George Mearns,George,Mearns,False
2683,2098,Slava Medvedenko,Slava,Medvedenko,False
2684,1577,Darnell Mee,Darnell,Mee,False
2685,201975,Jodie Meeks,Jodie,Meeks,False
2686,77570,Cliff Meely,Cliff,Meely,False
2687,77571,Scott Meents,Scott,Meents,False
2688,77572,Dick Mehen,Dick,Mehen,False
2689,77573,Don Meineke,Don,Meineke,False
2690,77574,Carl Meinhold,Carl,Meinhold,False
2691,1626257,Salah Mejri,Salah,Mejri,False
2692,203539,Gal Mekel,Gal,Mekel,False
2693,77576,Bill Melchionni,Bill,Melchionni,False
2694,77575,Gary Melchionni,Gary,Melchionni,False
2695,1629740,Nicolo Melli,Nicolo,Melli,True
2696,203097,Fab Melo,Fab,Melo,False
2697,1629001,De'Anthony Melton,De'Anthony,Melton,True
2698,77577,Ed Melvin,Ed,Melvin,False
2699,77578,Dean Meminger,Dean,Meminger,False
2700,77579,Chuck Mencel,Chuck,Mencel,False
2701,77580,John Mengelt,John,Mengelt,False
2702,77581,Ken Menke,Ken,Menke,False
2703,200822,Pops Mensah-Bonsu,Pops,Mensah-Bonsu,False
2704,1500,Ron Mercer,Ron,Mercer,False
2705,77582,Joe Meriweather,Joe,Meriweather,False
2706,77583,Porter Meriwether,Porter,Meriwether,False
2707,77584,Tom Meschery,Tom,Meschery,False
2708,1629002,Chimezie Metu,Chimezie,Metu,True
2709,684,Loren Meyer,Loren,Meyer,False
2710,77586,Dave Meyers,Dave,Meyers,False
2711,77587,Stan Miasek,Stan,Miasek,False
2712,77588,Larry Micheaux,Larry,Micheaux,False
2713,1626175,Jordan Mickey,Jordan,Mickey,False
2714,203114,Khris Middleton,Khris,Middleton,True
2715,77589,Zigmund Mihalik,Zigmund,Mihalik,False
2716,2036,Chris Mihm,Chris,Mihm,False
2717,77590,Ed Mikan,Ed,Mikan,False
2718,600012,George Mikan,George,Mikan,False
2719,77591,Larry Mikan,Larry,Mikan,False
2720,77593,Vern Mikkelsen,Vern,Mikkelsen,False
2721,77594,Al Miksis,Al,Miksis,False
2722,101223,Aaron Miles,Aaron,Miles,False
2723,101139,CJ Miles,CJ,Miles,True
2724,2032,Darius Miles,Darius,Miles,False
2725,77596,Eddie Miles,Eddie,Miles,False
2726,1527,Marko Milic,Marko,Milic,False
2727,2545,Darko Milicic,Darko,Milicic,False
2728,77598,Nat Militzok,Nat,Militzok,False
2729,1889,Andre Miller,Andre,Miller,False
2730,292,Anthony Miller,Anthony,Miller,False
2731,77605,Bill Miller,Bill,Miller,False
2732,77603,Bob Miller,Bob,Miller,False
2733,1802,Brad Miller,Brad,Miller,False
2734,203121,Darius Miller,Darius,Miller,True
2735,77602,Dick Miller,Dick,Miller,False
2736,77599,Eddie Miller,Eddie,Miller,False
2737,77600,Harry Miller,Harry,Miller,False
2738,77601,Jay Miller,Jay,Miller,False
2739,1626259,Malcolm Miller,Malcolm,Miller,True
2740,2034,Mike Miller,Mike,Miller,False
2741,932,Oliver Miller,Oliver,Miller,False
2742,203113,Quincy Miller,Quincy,Miller,False
2743,397,Reggie Miller,Reggie,Miller,False
2744,77604,Walt Miller,Walt,Miller,False
2745,168,Chris Mills,Chris,Mills,False
2746,77606,John Mills,John,Mills,False
2747,201988,Patty Mills,Patty,Mills,True
2748,371,Terry Mills,Terry,Mills,False
2749,202407,Elijah Millsap,Elijah,Millsap,False
2750,200794,Paul Millsap,Paul,Millsap,True
2751,1629003,Shake Milton,Shake,Milton,True
2752,114,Harold Miner,Harold,Miner,False
2753,77609,Dirk Minniefield,Dirk,Minniefield,False
2754,77610,Dave Minor,Dave,Minor,False
2755,65,Greg Minor,Greg,Minor,False
2756,77612,Mark Minor,Mark,Minor,False
2757,202703,Nikola Mirotic,Nikola,Mirotic,False
2758,77613,Wat Misaka,Wat,Misaka,False
2759,1954,Jason Miskiri,Jason,Miskiri,False
2760,1628378,Donovan Mitchell,Donovan,Mitchell,True
2761,77615,Mike Mitchell,Mike,Mitchell,False
2762,77616,Murray Mitchell,Murray,Mitchell,False
2763,417,Sam Mitchell,Sam,Mitchell,False
2764,77614,Todd Mitchell,Todd,Mitchell,False
2765,203183,Tony Mitchell,Tony,Mitchell,False
2766,203502,Tony Mitchell,Tony,Mitchell,False
2767,1628513,Naz Mitrou-Long,Naz,Mitrou-Long,True
2768,77618,Steve Mix,Steve,Mix,False
2769,77619,Bill Mlkvy,Bill,Mlkvy,False
2770,1749,Cuttino Mobley,Cuttino,Mobley,False
2771,211,Eric Mobley,Eric,Mobley,False
2772,77621,Larry Moffett,Larry,Moffett,False
2773,77622,Leo Mogus,Leo,Mogus,False
2774,1737,Nazr Mohammed,Nazr,Mohammed,False
2775,2040,Jerome Moiso,Jerome,Moiso,False
2776,77623,Paul Mokeski,Paul,Mokeski,False
2777,1629690,Adam Mokoka,Adam,Mokoka,True
2778,77624,Jack Molinas,Jack,Molinas,False
2779,77625,Wayne Molis,Wayne,Molis,False
2780,77626,Sidney Moncrief,Sidney,Moncrief,False
2781,77627,Eric Money,Eric,Money,False
